ticker,size,atr_factor,entry_atr_factor,rrr,return,max_dd,avg_dd,sharpe,win_rate,expectancy
SOLUSD,0.45,1.6,0.44,2.8000000000000016,27.07793560530216,-4.955763944168345,-0.4422052045452115,3.054587020025245,41.74454828660436,0.2420589694063441
DOTUSD,0.35,1.82,0.48,2.6000000000000014,13.608727105054278,-4.175316653664185,-0.2953724575381661,4.085761363547263,36.13707165109034,0.1385494427810678
DOGUSD,0.15,1.96,0.17,2.700000000000001,7.132544649322576,-2.745015865682976,-0.160539223107785,4.314571113682517,40.298507462686565,0.2556423803764824
