ticker,size,atr_factor,entry_atr_factor,rrr,return,max_dd,avg_dd,sharpe,win_rate,expectancy
LTCUSD,16,1.6500000000000001,0.31000000000000005,2.8,12.732517731885801,-4.4892045232984295,-0.21972354307427497,4.148602862343685,37.00787401574803,0.8544684804320989
ADAUSD,6250,1.8000000000000005,0.09000000000000001,1.1,17.494013766741936,-7.86475709886062,-0.6656206239889371,1.0291081878936243,55.81227436823105,0.07456864934981391
