ETH-USD,0.1,1.74,0.47000000000000003,2.000000000000001,1.5691698614732594,-1.6397049436495004,-0.15529943944181,2.7841291912489887,41.08527131782946,0.23240617920939313
DOT-USD,0.1,1.6800000000000002,0.32,2.7000000000000015,5.4454937136618975,-1.410351173411195,-0.091900555578922,7.372332186970898,41.351351351351354,0.1498138411893074
SOL-USD,0.4,1.78,0.46,2.4000000000000012,21.504708620606863,-5.74384441604373,-0.40712616968291493,3.473855537178488,43.6950146627566,0.2105035897263365
DOGE-USD,0.15000000000000002,1.94,0.18000000000000002,2.6000000000000014,7.0898484355984115,-2.8205889488565172,-0.14256606699521396,4.400001492644742,42.13197969543147,0.2545393212535953
ETH-USD,0.1,1.4200000000000002,0.42000000000000004,2.8000000000000016,1.883887298941132,-1.184023153489877,-0.12808996296780986,3.8509451914501627,35.1063829787234,0.26425884340543776
DOT-USD,0.35000000000000003,1.82,0.48000000000000004,2.6000000000000014,13.608727105054278,-4.175316653664185,-0.29537245753816616,4.085761363547263,36.13707165109034,0.13854944278106782
SOL-USD,0.45,1.6,0.44,2.8000000000000016,27.077935605302162,-4.955763944168345,-0.4422052045452115,3.054587020025245,41.74454828660436,0.2420589694063441
DOGE-USD,0.15000000000000002,1.96,0.17,2.7000000000000015,7.1325446493225755,-2.745015865682976,-0.16053922310778504,4.314571113682517,40.298507462686565,0.2556423803764824
